9,2720E+02	2,75E-27
9,2740E+02	2,78E-27
9,2760E+02	2,81E-27
9,2780E+02	2,83E-27
9,2800E+02	2,86E-27
9,2820E+02	2,88E-27
9,2840E+02	2,90E-27
9,2860E+02	2,92E-27
9,2880E+02	2,94E-27
9,2900E+02	2,96E-27
9,2920E+02	2,98E-27
9,2940E+02	2,99E-27
9,2960E+02	3,00E-27
9,2980E+02	3,02E-27
9,3000E+02	3,03E-27
9,3020E+02	3,06E-27
9,3040E+02	3,09E-27
9,3060E+02	3,11E-27
9,3080E+02	3,14E-27
9,3100E+02	3,17E-27
9,3120E+02	3,19E-27
9,3140E+02	3,21E-27
9,3160E+02	3,23E-27
9,3180E+02	3,25E-27
9,3200E+02	3,27E-27
9,3220E+02	3,30E-27
9,3240E+02	3,33E-27
9,3260E+02	3,35E-27
9,3280E+02	3,38E-27
9,3300E+02	3,41E-27
9,3320E+02	3,43E-27
9,3340E+02	3,46E-27
9,3360E+02	3,49E-27
9,3380E+02	3,52E-27
9,3400E+02	3,54E-27
9,3420E+02	3,58E-27
9,3440E+02	3,61E-27
9,3460E+02	3,65E-27
9,3480E+02	3,68E-27
9,3500E+02	3,71E-27
9,3520E+02	3,75E-27
9,3540E+02	3,78E-27
9,3560E+02	3,82E-27
9,3580E+02	3,85E-27
9,3600E+02	3,88E-27
9,3620E+02	3,92E-27
9,3640E+02	3,97E-27
9,3660E+02	4,01E-27
9,3680E+02	4,05E-27
9,3700E+02	4,09E-27
9,3720E+02	4,13E-27
9,3740E+02	4,17E-27
9,3760E+02	4,21E-27
9,3780E+02	4,25E-27
9,3800E+02	4,29E-27
9,3820E+02	4,35E-27
9,3840E+02	4,40E-27
9,3860E+02	4,46E-27
9,3880E+02	4,51E-27
9,3900E+02	4,57E-27
9,3920E+02	4,62E-27
9,3940E+02	4,67E-27
9,3960E+02	4,73E-27
9,3980E+02	4,78E-27
9,4000E+02	4,84E-27
9,4020E+02	4,91E-27
9,4040E+02	4,99E-27
9,4060E+02	5,06E-27
9,4080E+02	5,14E-27
9,4100E+02	5,21E-27
9,4120E+02	5,29E-27
9,4140E+02	5,36E-27
9,4160E+02	5,44E-27
9,4180E+02	5,51E-27
9,4200E+02	5,59E-27
9,4220E+02	5,68E-27
9,4240E+02	5,78E-27
9,4260E+02	5,87E-27
9,4280E+02	5,97E-27
9,4300E+02	6,06E-27
9,4320E+02	6,17E-27
9,4340E+02	6,28E-27
9,4360E+02	6,39E-27
9,4380E+02	6,50E-27
9,4400E+02	6,61E-27
9,4420E+02	6,75E-27
9,4440E+02	6,90E-27
9,4460E+02	7,04E-27
9,4480E+02	7,18E-27
9,4500E+02	7,32E-27
9,4520E+02	7,49E-27
9,4540E+02	7,65E-27
9,4560E+02	7,82E-27
9,4580E+02	7,98E-27
9,4600E+02	8,14E-27
9,4620E+02	8,35E-27
9,4640E+02	8,55E-27
9,4660E+02	8,76E-27
9,4680E+02	8,96E-27
9,4700E+02	9,16E-27
9,4720E+02	9,41E-27
9,4740E+02	9,66E-27
9,4760E+02	9,90E-27
9,4780E+02	1,01E-26
9,4800E+02	1,04E-26
9,4820E+02	1,07E-26
9,4840E+02	1,10E-26
9,4860E+02	1,14E-26
9,4880E+02	1,17E-26
9,4900E+02	1,20E-26
9,4920E+02	1,24E-26
9,4940E+02	1,28E-26
9,4960E+02	1,32E-26
9,4980E+02	1,36E-26
9,5000E+02	1,40E-26
9,5020E+02	1,45E-26
9,5040E+02	1,49E-26
9,5060E+02	1,54E-26
9,5080E+02	1,59E-26
9,5100E+02	1,64E-26
9,5120E+02	1,70E-26
9,5140E+02	1,76E-26
9,5160E+02	1,82E-26
9,5180E+02	1,87E-26
9,5200E+02	1,93E-26
9,5220E+02	2,00E-26
9,5240E+02	2,07E-26
9,5260E+02	2,15E-26
9,5280E+02	2,22E-26
9,5300E+02	2,29E-26
9,5320E+02	2,38E-26
9,5340E+02	2,47E-26
9,5360E+02	2,55E-26
9,5380E+02	2,64E-26
9,5400E+02	2,73E-26
9,5420E+02	2,83E-26
9,5440E+02	2,93E-26
9,5460E+02	3,03E-26
9,5480E+02	3,14E-26
9,5500E+02	3,34E-26
9,5520E+02	3,46E-26
9,5540E+02	3,57E-26
9,5560E+02	3,70E-26
9,5580E+02	3,83E-26
9,5600E+02	3,96E-26
9,5620E+02	4,11E-26
9,5640E+02	4,26E-26
9,5660E+02	4,42E-26
9,5680E+02	4,58E-26
9,5700E+02	4,75E-26
9,5720E+02	4,91E-26
9,5740E+02	5,08E-26
9,5760E+02	5,25E-26
9,5780E+02	5,41E-26
9,5800E+02	5,58E-26
9,5820E+02	5,76E-26
9,5840E+02	5,94E-26
9,5860E+02	6,12E-26
9,5880E+02	6,30E-26
9,5900E+02	6,49E-26
9,5920E+02	6,70E-26
9,5940E+02	6,91E-26
9,5960E+02	7,13E-26
9,5980E+02	7,36E-26
9,6000E+02	7,58E-26
9,6020E+02	7,81E-26
9,6040E+02	8,03E-26
9,6060E+02	8,26E-26
9,6080E+02	8,49E-26
9,6100E+02	8,72E-26
9,6120E+02	8,94E-26
9,6140E+02	9,16E-26
9,6160E+02	9,38E-26
9,6180E+02	9,62E-26
9,6200E+02	9,85E-26
9,6220E+02	1,01E-25
9,6240E+02	1,03E-25
9,6260E+02	1,06E-25
9,6280E+02	1,08E-25
9,6300E+02	1,11E-25
9,6320E+02	1,13E-25
9,6340E+02	1,16E-25
9,6360E+02	1,18E-25
9,6380E+02	1,20E-25
9,6400E+02	1,23E-25
9,6420E+02	1,25E-25
9,6440E+02	1,28E-25
9,6460E+02	1,30E-25
9,6480E+02	1,32E-25
9,6500E+02	1,34E-25
9,6520E+02	1,36E-25
9,6540E+02	1,38E-25
9,6560E+02	1,41E-25
9,6580E+02	1,43E-25
9,6600E+02	1,45E-25
9,6620E+02	1,47E-25
9,6640E+02	1,49E-25
9,6660E+02	1,52E-25
9,6680E+02	1,54E-25
9,6700E+02	1,56E-25
9,6720E+02	1,58E-25
9,6740E+02	1,60E-25
9,6760E+02	1,62E-25
9,6780E+02	1,64E-25
9,6800E+02	1,66E-25
9,6820E+02	1,68E-25
9,6840E+02	1,70E-25
9,6860E+02	1,71E-25
9,6880E+02	1,73E-25
9,6900E+02	1,75E-25
9,6920E+02	1,77E-25
9,6940E+02	1,79E-25
9,6960E+02	1,80E-25
9,6980E+02	1,82E-25
9,7000E+02	1,84E-25
9,7020E+02	1,86E-25
9,7040E+02	1,88E-25
9,7060E+02	1,90E-25
9,7080E+02	1,92E-25
9,7100E+02	1,94E-25
9,7120E+02	1,96E-25
9,7140E+02	1,98E-25
9,7160E+02	2,00E-25
9,7180E+02	2,01E-25
9,7200E+02	2,03E-25
9,7220E+02	2,05E-25
9,7240E+02	2,07E-25
9,7260E+02	2,09E-25
9,7280E+02	2,11E-25
9,7300E+02	2,13E-25
9,7320E+02	2,15E-25
9,7340E+02	2,18E-25
9,7360E+02	2,20E-25
9,7380E+02	2,23E-25
9,7400E+02	2,25E-25
9,7420E+02	2,28E-25
9,7440E+02	2,30E-25
9,7460E+02	2,33E-25
9,7480E+02	2,35E-25
9,7500E+02	2,38E-25
9,7520E+02	2,40E-25
9,7540E+02	2,42E-25
9,7560E+02	2,45E-25
9,7580E+02	2,47E-25
9,7600E+02	2,49E-25
9,7620E+02	2,50E-25
9,7640E+02	2,52E-25
9,7660E+02	2,54E-25
9,7680E+02	2,55E-25
9,7700E+02	2,56E-25
9,7720E+02	2,57E-25
9,7740E+02	2,58E-25
9,7760E+02	2,58E-25
9,7780E+02	2,58E-25
9,7800E+02	2,58E-25
9,7820E+02	2,56E-25
9,7840E+02	2,55E-25
9,7860E+02	2,53E-25
9,7880E+02	2,51E-25
9,7900E+02	2,49E-25
9,7920E+02	2,46E-25
9,7940E+02	2,43E-25
9,7960E+02	2,40E-25
9,7980E+02	2,37E-25
9,8000E+02	2,34E-25
9,8020E+02	2,31E-25
9,8040E+02	2,27E-25
9,8060E+02	2,24E-25
9,8080E+02	2,20E-25
9,8100E+02	2,17E-25
9,8120E+02	2,14E-25
9,8140E+02	2,10E-25
9,8160E+02	2,07E-25
9,8180E+02	2,04E-25
9,8200E+02	2,00E-25
9,8220E+02	1,97E-25
9,8240E+02	1,94E-25
9,8260E+02	1,91E-25
9,8280E+02	1,88E-25
9,8300E+02	1,85E-25
9,8320E+02	1,83E-25
9,8340E+02	1,80E-25
9,8360E+02	1,77E-25
9,8380E+02	1,74E-25
9,8400E+02	1,71E-25
9,8420E+02	1,69E-25
9,8440E+02	1,66E-25
9,8460E+02	1,63E-25
9,8480E+02	1,60E-25
9,8500E+02	1,57E-25
9,8520E+02	1,54E-25
9,8540E+02	1,51E-25
9,8560E+02	1,48E-25
9,8580E+02	1,45E-25
9,8600E+02	1,41E-25
9,8620E+02	1,38E-25
9,8640E+02	1,35E-25
9,8660E+02	1,32E-25
9,8680E+02	1,29E-25
9,8700E+02	1,26E-25
9,8720E+02	1,23E-25
9,8740E+02	1,20E-25
9,8760E+02	1,18E-25
9,8780E+02	1,16E-25
9,8800E+02	1,14E-25
9,8820E+02	1,12E-25
9,8840E+02	1,10E-25
9,8860E+02	1,08E-25
9,8880E+02	1,06E-25
9,8900E+02	1,04E-25
9,8920E+02	1,03E-25
9,8940E+02	1,01E-25
9,8960E+02	9,98E-26
9,8980E+02	9,82E-26
9,9000E+02	9,66E-26
9,9020E+02	9,51E-26
9,9040E+02	9,36E-26
9,9060E+02	9,20E-26
9,9080E+02	9,06E-26
9,9100E+02	8,91E-26
9,9120E+02	8,77E-26
9,9140E+02	8,63E-26
9,9160E+02	8,49E-26
9,9180E+02	8,36E-26
9,9200E+02	8,23E-26
9,9220E+02	8,13E-26
9,9240E+02	8,03E-26
9,9260E+02	7,92E-26
9,9280E+02	7,82E-26
9,9300E+02	7,72E-26
9,9320E+02	7,61E-26
9,9340E+02	7,50E-26
9,9360E+02	7,40E-26
9,9380E+02	7,30E-26
9,9400E+02	7,20E-26
9,9420E+02	7,10E-26
9,9440E+02	7,01E-26
9,9460E+02	6,92E-26
9,9480E+02	6,83E-26
9,9500E+02	6,71E-26
9,9520E+02	6,62E-26
9,9540E+02	6,54E-26
9,9560E+02	6,45E-26
9,9580E+02	6,36E-26
9,9600E+02	6,28E-26
9,9620E+02	6,19E-26
9,9640E+02	6,10E-26
9,9660E+02	6,01E-26
9,9680E+02	5,92E-26
9,9700E+02	5,83E-26
9,9720E+02	5,75E-26
9,9740E+02	5,67E-26
9,9760E+02	5,58E-26
9,9780E+02	5,50E-26
9,9800E+02	5,42E-26
9,9820E+02	5,34E-26
9,9840E+02	5,26E-26
9,9860E+02	5,18E-26
9,9880E+02	5,10E-26
9,9900E+02	5,03E-26
9,9920E+02	4,96E-26
9,9940E+02	4,89E-26
9,9960E+02	4,82E-26
9,9980E+02	4,75E-26
1,0000E+03	4,68E-26
1,0002E+03	4,62E-26
1,0004E+03	4,56E-26
1,0006E+03	4,49E-26
1,0008E+03	4,43E-26
1,0010E+03	4,37E-26
1,0012E+03	4,30E-26
1,0014E+03	4,24E-26
1,0016E+03	4,17E-26
1,0018E+03	4,11E-26
1,0020E+03	4,04E-26
1,0022E+03	3,98E-26
1,0024E+03	3,92E-26
1,0026E+03	3,86E-26
1,0028E+03	3,80E-26
1,0030E+03	3,74E-26
1,0032E+03	3,68E-26
1,0034E+03	3,63E-26
1,0036E+03	3,57E-26
1,0038E+03	3,51E-26
1,0040E+03	3,45E-26
1,0042E+03	3,40E-26
1,0044E+03	3,34E-26
1,0046E+03	3,28E-26
1,0048E+03	3,23E-26
1,0050E+03	3,17E-26
1,0052E+03	3,12E-26
1,0054E+03	3,06E-26
1,0056E+03	3,01E-26
1,0058E+03	2,96E-26
1,0060E+03	2,91E-26
1,0062E+03	2,86E-26
1,0064E+03	2,82E-26
1,0066E+03	2,77E-26
1,0068E+03	2,72E-26
1,0070E+03	2,67E-26
1,0072E+03	2,63E-26
1,0074E+03	2,58E-26
1,0076E+03	2,53E-26
1,0078E+03	2,48E-26
1,0080E+03	2,43E-26
1,0082E+03	2,38E-26
1,0084E+03	2,34E-26
1,0086E+03	2,29E-26
1,0088E+03	2,24E-26
1,0090E+03	2,19E-26
1,0092E+03	2,15E-26
1,0094E+03	2,10E-26
1,0096E+03	2,06E-26
1,0098E+03	2,01E-26
1,0100E+03	1,97E-26
1,0102E+03	1,93E-26
1,0104E+03	1,88E-26
1,0106E+03	1,84E-26
1,0108E+03	1,80E-26
1,0110E+03	1,75E-26
1,0112E+03	1,72E-26
1,0114E+03	1,68E-26
1,0116E+03	1,64E-26
1,0118E+03	1,60E-26
1,0120E+03	1,56E-26
1,0122E+03	1,52E-26
1,0124E+03	1,49E-26
1,0126E+03	1,46E-26
1,0128E+03	1,43E-26
1,0130E+03	1,39E-26
1,0132E+03	1,36E-26
1,0134E+03	1,34E-26
1,0136E+03	1,31E-26
1,0138E+03	1,28E-26
1,0140E+03	1,25E-26
1,0142E+03	1,22E-26
1,0144E+03	1,20E-26
1,0146E+03	1,17E-26
1,0148E+03	1,14E-26
1,0150E+03	1,11E-26
1,0152E+03	1,09E-26
1,0154E+03	1,07E-26
1,0156E+03	1,04E-26
1,0158E+03	1,02E-26
1,0160E+03	9,91E-27
1,0162E+03	9,70E-27
1,0164E+03	9,48E-27
1,0166E+03	9,26E-27
1,0168E+03	9,04E-27
1,0170E+03	8,82E-27
1,0172E+03	8,64E-27
1,0174E+03	8,46E-27
1,0176E+03	8,27E-27
1,0178E+03	8,09E-27
1,0180E+03	7,90E-27
1,0182E+03	7,74E-27
1,0184E+03	7,58E-27
1,0186E+03	7,41E-27
1,0188E+03	7,25E-27
1,0190E+03	7,09E-27
1,0192E+03	6,94E-27
1,0194E+03	6,79E-27
1,0196E+03	6,64E-27
1,0198E+03	6,49E-27
1,0200E+03	6,34E-27
1,0202E+03	6,21E-27
1,0204E+03	6,08E-27
1,0206E+03	5,95E-27
1,0208E+03	5,82E-27
1,0210E+03	5,69E-27
1,0212E+03	5,57E-27
1,0214E+03	5,44E-27
1,0216E+03	5,32E-27
1,0218E+03	5,20E-27
1,0220E+03	5,08E-27
1,0222E+03	4,97E-27
1,0224E+03	4,87E-27
1,0226E+03	4,77E-27
1,0228E+03	4,67E-27
1,0230E+03	4,57E-27
1,0232E+03	4,47E-27
1,0234E+03	4,37E-27
1,0236E+03	4,28E-27
1,0238E+03	4,18E-27
1,0240E+03	4,09E-27
1,0242E+03	4,01E-27
1,0244E+03	3,92E-27
1,0246E+03	3,84E-27
1,0248E+03	3,76E-27
1,0250E+03	3,68E-27
1,0252E+03	3,60E-27
1,0254E+03	3,52E-27
1,0256E+03	3,43E-27
1,0258E+03	3,35E-27
1,0260E+03	3,27E-27
1,0262E+03	3,20E-27
1,0264E+03	3,13E-27
1,0266E+03	3,07E-27
1,0268E+03	3,00E-27
1,0270E+03	2,93E-27
1,0272E+03	2,88E-27
1,0274E+03	2,83E-27
1,0276E+03	2,79E-27
1,0278E+03	2,74E-27
1,0280E+03	2,69E-27
1,0282E+03	2,65E-27
1,0284E+03	2,61E-27
1,0286E+03	2,57E-27
1,0288E+03	2,53E-27
1,0290E+03	2,49E-27
1,0292E+03	2,44E-27
1,0294E+03	2,39E-27
1,0296E+03	2,34E-27
1,0298E+03	2,30E-27
1,0300E+03	2,25E-27
1,0302E+03	2,20E-27
1,0304E+03	2,15E-27
1,0306E+03	2,11E-27
1,0308E+03	2,06E-27
1,0310E+03	2,01E-27
1,0312E+03	1,97E-27
1,0314E+03	1,93E-27
1,0316E+03	1,89E-27
1,0318E+03	1,85E-27
1,0320E+03	1,81E-27
1,0322E+03	1,79E-27
1,0324E+03	1,76E-27
1,0326E+03	1,74E-27
1,0328E+03	1,72E-27
1,0330E+03	1,70E-27
1,0332E+03	1,68E-27
1,0334E+03	1,65E-27
1,0336E+03	1,62E-27
1,0338E+03	1,59E-27
1,0340E+03	1,57E-27
1,0342E+03	1,54E-27
1,0344E+03	1,51E-27
1,0346E+03	1,49E-27
1,0348E+03	1,46E-27
1,0350E+03	1,43E-27
1,0352E+03	1,40E-27
1,0354E+03	1,36E-27
1,0356E+03	1,33E-27
1,0358E+03	1,29E-27
1,0360E+03	1,26E-27
1,0362E+03	1,23E-27
1,0364E+03	1,19E-27
1,0366E+03	1,16E-27
1,0368E+03	1,12E-27
1,0370E+03	1,09E-27
1,0372E+03	1,08E-27
1,0374E+03	1,06E-27
1,0376E+03	1,05E-27
1,0378E+03	1,04E-27
1,0380E+03	1,02E-27
1,0382E+03	1,02E-27
1,0384E+03	1,02E-27
1,0386E+03	1,02E-27
1,0388E+03	1,02E-27
1,0390E+03	1,02E-27
1,0392E+03	1,04E-27
1,0394E+03	1,05E-27
1,0396E+03	1,06E-27
1,0398E+03	1,08E-27
1,0400E+03	1,09E-27
1,0402E+03	1,09E-27
1,0404E+03	1,09E-27
1,0406E+03	1,09E-27
1,0408E+03	1,09E-27
1,0410E+03	1,09E-27
1,0412E+03	1,08E-27
1,0414E+03	1,06E-27
1,0416E+03	1,05E-27
1,0418E+03	1,04E-27
1,0420E+03	1,02E-27
1,0422E+03	9,95E-28
1,0424E+03	9,68E-28
1,0426E+03	9,40E-28
1,0428E+03	9,13E-28
1,0430E+03	8,86E-28
1,0432E+03	8,59E-28
1,0434E+03	8,31E-28
1,0436E+03	8,04E-28
1,0438E+03	7,77E-28
1,0440E+03	7,50E-28
1,0442E+03	7,43E-28
1,0444E+03	7,36E-28
1,0446E+03	7,29E-28
1,0448E+03	7,22E-28
1,0450E+03	7,15E-28
1,0452E+03	7,02E-28
1,0454E+03	6,88E-28
1,0456E+03	6,75E-28
1,0458E+03	6,61E-28
1,0460E+03	6,47E-28
1,0462E+03	6,54E-28
1,0464E+03	6,61E-28
1,0466E+03	6,68E-28
1,0468E+03	6,75E-28
1,0470E+03	6,81E-28
1,0472E+03	6,95E-28
1,0474E+03	7,09E-28
1,0476E+03	7,22E-28
1,0478E+03	7,36E-28
1,0480E+03	7,50E-28
1,0482E+03	7,50E-28
1,0484E+03	7,50E-28
1,0486E+03	7,50E-28
1,0488E+03	7,50E-28
1,0490E+03	7,50E-28
1,0492E+03	7,50E-28
1,0494E+03	7,50E-28
1,0496E+03	7,50E-28
1,0498E+03	7,50E-28
1,0500E+03	0,00E+00
1,4000E+03	0,00E+00
1,4002E+03	0,00E+00
1,4004E+03	1,92E-26
1,4006E+03	1,91E-26
1,4008E+03	1,91E-26
1,4010E+03	1,90E-26
1,4012E+03	1,89E-26
1,4014E+03	1,89E-26
1,4016E+03	1,89E-26
1,4018E+03	1,89E-26
1,4020E+03	1,88E-26
1,4022E+03	1,88E-26
1,4024E+03	1,88E-26
1,4026E+03	1,88E-26
1,4028E+03	1,87E-26
1,4030E+03	1,87E-26
1,4032E+03	1,87E-26
1,4034E+03	1,87E-26
1,4036E+03	1,88E-26
1,4038E+03	1,88E-26
1,4040E+03	1,88E-26
1,4042E+03	1,88E-26
1,4044E+03	1,88E-26
1,4046E+03	1,88E-26
1,4048E+03	1,88E-26
1,4050E+03	1,88E-26
1,4052E+03	1,88E-26
1,4054E+03	1,88E-26
1,4056E+03	1,88E-26
1,4058E+03	1,88E-26
1,4060E+03	1,88E-26
1,4062E+03	1,88E-26
1,4064E+03	1,88E-26
1,4066E+03	1,89E-26
1,4068E+03	1,89E-26
1,4070E+03	1,89E-26
1,4072E+03	1,89E-26
1,4074E+03	1,90E-26
1,4076E+03	1,90E-26
1,4078E+03	1,90E-26
1,4080E+03	1,91E-26
1,4082E+03	1,91E-26
1,4084E+03	1,91E-26
1,4086E+03	1,92E-26
1,4088E+03	1,92E-26
1,4090E+03	1,93E-26
1,4092E+03	1,94E-26
1,4094E+03	1,94E-26
1,4096E+03	1,94E-26
1,4098E+03	1,95E-26
1,4100E+03	1,95E-26
1,4102E+03	1,96E-26
1,4104E+03	1,96E-26
1,4106E+03	1,97E-26
1,4108E+03	1,97E-26
1,4110E+03	1,98E-26
1,4112E+03	1,98E-26
1,4114E+03	1,99E-26
1,4116E+03	2,00E-26
1,4118E+03	2,01E-26
1,4120E+03	2,01E-26
1,4122E+03	2,02E-26
1,4124E+03	2,02E-26
1,4126E+03	2,03E-26
1,4128E+03	2,04E-26
1,4130E+03	2,05E-26
1,4132E+03	2,05E-26
1,4134E+03	2,06E-26
1,4136E+03	2,07E-26
1,4138E+03	2,08E-26
1,4140E+03	2,09E-26
1,4142E+03	2,10E-26
1,4144E+03	2,12E-26
1,4146E+03	2,13E-26
1,4148E+03	2,13E-26
1,4150E+03	2,15E-26
1,4152E+03	2,16E-26
1,4154E+03	2,17E-26
1,4156E+03	2,18E-26
1,4158E+03	2,19E-26
1,4160E+03	2,20E-26
1,4162E+03	2,21E-26
1,4164E+03	2,23E-26
1,4166E+03	2,23E-26
1,4168E+03	2,24E-26
1,4170E+03	2,26E-26
1,4172E+03	2,27E-26
1,4174E+03	2,28E-26
1,4176E+03	2,29E-26
1,4178E+03	2,31E-26
1,4180E+03	2,32E-26
1,4182E+03	2,33E-26
1,4184E+03	2,35E-26
1,4186E+03	2,36E-26
1,4188E+03	2,38E-26
1,4190E+03	2,39E-26
1,4192E+03	2,41E-26
1,4194E+03	2,43E-26
1,4196E+03	2,44E-26
1,4198E+03	2,46E-26
1,4200E+03	2,48E-26
1,4202E+03	2,49E-26
1,4204E+03	2,51E-26
1,4206E+03	2,52E-26
1,4208E+03	2,54E-26
1,4210E+03	2,56E-26
1,4212E+03	2,58E-26
1,4214E+03	2,59E-26
1,4216E+03	2,61E-26
1,4218E+03	2,63E-26
1,4220E+03	2,65E-26
1,4222E+03	2,67E-26
1,4224E+03	2,69E-26
1,4226E+03	2,71E-26
1,4228E+03	2,73E-26
1,4230E+03	2,75E-26
1,4232E+03	2,77E-26
1,4234E+03	2,79E-26
1,4236E+03	2,80E-26
1,4238E+03	2,83E-26
1,4240E+03	2,85E-26
1,4242E+03	2,86E-26
1,4244E+03	2,89E-26
1,4246E+03	2,91E-26
1,4248E+03	2,93E-26
1,4250E+03	2,96E-26
1,4252E+03	2,98E-26
1,4254E+03	3,00E-26
1,4256E+03	3,03E-26
1,4258E+03	3,06E-26
1,4260E+03	3,08E-26
1,4262E+03	3,10E-26
1,4264E+03	3,13E-26
1,4266E+03	3,16E-26
1,4268E+03	3,18E-26
1,4270E+03	3,21E-26
1,4272E+03	3,24E-26
1,4274E+03	3,26E-26
1,4276E+03	3,29E-26
1,4278E+03	3,32E-26
1,4280E+03	3,35E-26
1,4282E+03	3,38E-26
1,4284E+03	3,41E-26
1,4286E+03	3,44E-26
1,4288E+03	3,47E-26
1,4290E+03	3,50E-26
1,4292E+03	3,53E-26
1,4294E+03	3,56E-26
1,4296E+03	3,60E-26
1,4298E+03	3,63E-26
1,4300E+03	3,67E-26
1,4302E+03	3,70E-26
1,4304E+03	3,73E-26
1,4306E+03	3,77E-26
1,4308E+03	3,80E-26
1,4310E+03	3,84E-26
1,4312E+03	3,87E-26
1,4314E+03	3,91E-26
1,4316E+03	3,95E-26
1,4318E+03	3,98E-26
1,4320E+03	4,02E-26
1,4322E+03	4,06E-26
1,4324E+03	4,09E-26
1,4326E+03	4,13E-26
1,4328E+03	4,17E-26
1,4330E+03	4,21E-26
1,4332E+03	4,25E-26
1,4334E+03	4,29E-26
1,4336E+03	4,33E-26
1,4338E+03	4,38E-26
1,4340E+03	4,42E-26
1,4342E+03	4,47E-26
1,4344E+03	4,51E-26
1,4346E+03	4,56E-26
1,4348E+03	4,60E-26
1,4350E+03	4,66E-26
1,4352E+03	4,70E-26
1,4354E+03	4,75E-26
1,4356E+03	4,79E-26
1,4358E+03	4,84E-26
1,4360E+03	4,89E-26
1,4362E+03	4,94E-26
